readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
23aeda9f-e103-43c5-bb08-a69d704d4418	unclassified	0	0	0	0	1507	1
fa3e5370-0e17-41de-86a0-02576448d986	unclassified	0	0	0	0	1472	1
166deeb2-1da6-4f89-b773-5ee56e302fe3	unclassified	0	0	0	0	1552	1
f819d072-2b0c-4cbb-bf88-3c464c41ac90	unclassified	0	0	0	0	1587	1
83d9250c-03f5-44ae-bd7d-db377ec20ab2	unclassified	0	0	0	0	1373	1
beeb8ebf-742e-4585-a122-38a427d74386	unclassified	0	0	0	0	1518	1
f72d717f-bf38-459c-9a78-6704d59ac67d	unclassified	0	0	0	0	1039	1
4449a911-9208-4c71-8fdf-5915a00d0b6d	unclassified	0	0	0	0	1250	1
44d1267e-4c5e-4688-8035-17250e60f483	unclassified	0	0	0	0	1557	1
ec99ffe9-6922-488b-b52b-898d2524b8ae	unclassified	0	0	0	0	1521	1
8d21fd20-7b68-483f-8718-7c05ad62b14a	unclassified	0	0	0	0	1538	1
4dc7d6b0-ea99-4221-8fea-e0eeae32918d	unclassified	0	0	0	0	1474	1
92421adb-1619-47f4-9d4c-1cf32b8db8fc	unclassified	0	0	0	0	1527	1
6df3e105-a51a-439b-8002-e7c0c9181849	unclassified	0	0	0	0	2843	1
b09faceb-c927-4da1-84ba-8a9434a578dc	unclassified	0	0	0	0	1539	1
9e44636d-5ca0-489c-ae92-3d844bf47441	unclassified	0	0	0	0	1625	1
0426464a-e773-4d4f-8e34-5de365f57d7c	unclassified	0	0	0	0	1598	1
f17b3ddf-ccb2-4593-a0b6-35a7cc5bfe8b	unclassified	0	0	0	0	3667	1
ee2c1121-d93a-414b-bc44-9fc8795368dc	unclassified	0	0	0	0	1498	1
8a73bf1e-722e-410c-b4d8-ab92afae71bc	unclassified	0	0	0	0	7024	1
9ba56e6a-19c0-46f0-8f92-a8b4f7ebb5ed	unclassified	0	0	0	0	1521	1
0a4558be-9ae5-4af1-b63f-238de04397d6	unclassified	0	0	0	0	1493	1
bc2777d0-aa2b-4bbb-b46d-93058312354f	unclassified	0	0	0	0	1404	1
2b7edad4-c683-4997-8d40-7544a5ea0507	unclassified	0	0	0	0	1090	1
4d753429-d14f-4ccf-b61e-725733dca9e0	unclassified	0	0	0	0	1441	1
78fd11ae-ffea-405e-937c-4718d59d2279	unclassified	0	0	0	0	1522	1
5f213626-349f-470b-8248-360fb95b4d90	unclassified	0	0	0	0	1617	1
f802353d-783a-415c-95cf-4fbff3f708a1	unclassified	0	0	0	0	1414	1
f6789c7b-a775-41ac-aeff-006166656098	unclassified	0	0	0	0	1598	1
8a921c42-7207-41f3-815c-ed7343d0c853	unclassified	0	0	0	0	1561	1
8dfbbb96-c2cf-415d-84b3-9cbc3e0e8ec2	unclassified	0	0	0	0	1427	1
e616ea22-caa7-43d9-a215-214af3bb06d3	unclassified	0	0	0	0	1554	1
7606b1cd-6a5e-4817-b575-086b65661853	unclassified	0	0	0	0	1520	1
e8fe4391-6b07-4511-92f4-f822e9dc9a44	unclassified	0	0	0	0	1561	1
3ff8de9f-c309-4e5b-83ab-128fe2fd88df	unclassified	0	0	0	0	1480	1
b6d3149c-c08c-4ccd-8362-ed4d6be1ae59	unclassified	0	0	0	0	1456	1
2ebe6730-9115-47ca-82b7-1c494cda7acb	unclassified	0	0	0	0	1625	1
