readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
8e31f1b9-66b0-44fa-ab5c-fc514993a07b	unclassified	0	0	0	0	1133	1
986544e5-ee7a-4e02-a17c-37924418a6bb	unclassified	0	0	0	0	1427	1
19162fda-97fc-464c-bd2f-0691f25b579b	unclassified	0	0	0	0	1474	1
9eeed8dd-e61a-4ffb-be9e-43aaf2971009	unclassified	0	0	0	0	1061	1
1e58a400-46c4-4a15-9660-6a665c2021b0	unclassified	0	0	0	0	1286	1
4d9322be-62ae-450f-b25f-e12507849ca7	unclassified	0	0	0	0	1092	1
cf741227-3f86-43cb-a577-1ac6ca1c7360	unclassified	0	0	0	0	1109	1
68fd632f-d73d-40ce-9e39-e202517bffd4	unclassified	0	0	0	0	1456	1
e47ea883-71d7-4a58-8081-03b99d6ea381	unclassified	0	0	0	0	1484	1
f033a05f-e833-45d4-b4e6-6d25a724ec25	unclassified	0	0	0	0	1245	1
44655fab-9735-454f-9e86-a746da21d84e	EU052264.1.1459	24615	64	0	23	1454	1
3263384c-8b3a-4176-832d-ed558d191471	unclassified	0	0	0	0	1478	1
5d6605f8-97a1-496f-8d71-17e4b77709da	unclassified	0	0	0	0	1120	1
e50a719e-3db7-4e1a-b95e-2cc1335606c8	unclassified	0	0	0	0	1465	1
19b0cef1-efb7-420c-86fa-6351104c2533	unclassified	0	0	0	0	1057	1
f6f39dc9-57af-422f-ac71-a317b3933edd	unclassified	0	0	0	0	1457	1
972d3e45-b7c0-484e-acc1-85a790a98268	unclassified	0	0	0	0	1473	1
e6e8a29b-d0c6-45eb-9493-f4dabdfe05d3	unclassified	0	0	0	0	1320	1
bd275228-fcc6-4d15-b762-866426fb6b22	unclassified	0	0	0	0	1456	1
9e2855e8-9889-43fc-b82a-19156580b91e	unclassified	0	0	0	0	1079	1
583ec6ec-c79c-48a7-9cc5-216dd648b333	unclassified	0	0	0	0	1537	1
540dad89-bc0c-4ca3-9722-8be0d9662468	unclassified	0	0	0	0	1469	1
83a6fe8e-4846-43c5-98a7-b757814b0a3a	unclassified	0	0	0	0	1489	1
3527d29d-5eba-4504-b470-b3d70a923bad	unclassified	0	0	0	0	1075	1
