readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
74362388-74d0-4640-9f46-9e40adf1df5e	unclassified	0	0	0	0	1404	1
341a3ba0-2d04-4050-b865-75783a9ccdd0	unclassified	0	0	0	0	1403	1
a881cf4a-05b3-4fdf-b1b9-fe19abbfc9c0	unclassified	0	0	0	0	2248	1
13e21780-bbf8-4e5a-ae55-c8d6b9e2a0d4	unclassified	0	0	0	0	1416	1
43176352-35ac-4c65-afe8-56490cd44db9	unclassified	0	0	0	0	1378	1
1380c379-4f8c-4ec7-9f64-85e3b2250ca8	unclassified	0	0	0	0	1322	1
2f75cbbb-2c9c-4f37-942d-fb22cb73d624	unclassified	0	0	0	0	1043	1
9d9f2de0-e05d-463a-a917-e511bac5f4b1	unclassified	0	0	0	0	1459	1
692b5793-0dc5-4fe7-b89c-c6892b4c0241	unclassified	0	0	0	0	1398	1
380aed0a-a012-4fac-9a23-b104e2cdd89c	unclassified	0	0	0	0	1408	1
4fbc6a09-e273-4616-a8e9-50a8b557739b	unclassified	0	0	0	0	1413	1
647798ca-2efa-4b18-b76d-be115b87fe5c	unclassified	0	0	0	0	2506	1
70e92d44-f0f4-4d58-85c8-0266713c62ad	unclassified	0	0	0	0	1151	1
5acb0167-5714-463f-a43f-ffbaa581df9c	unclassified	0	0	0	0	1424	1
2405e31d-982a-4002-b632-42ff4a4d3c24	unclassified	0	0	0	0	2553	1
d63b8c71-b802-4363-b13a-a0b87a196b78	unclassified	0	0	0	0	1400	1
396eddbc-3f73-4afb-9447-efb14fcf3c7d	unclassified	0	0	0	0	1444	1
0afe4d51-8618-4fbb-84a3-6161cb1219c9	unclassified	0	0	0	0	1421	1
99f24676-d1a1-4c3c-8e52-e80c959b23ae	unclassified	0	0	0	0	3375	1
5670dc89-e6c8-4d15-a220-0fa01dce31d1	unclassified	0	0	0	0	1405	1
60f2a906-5386-4597-82f3-845decd36aba	unclassified	0	0	0	0	1415	1
0f6f8603-6530-44c1-b6cf-d02ead8143d6	unclassified	0	0	0	0	1384	1
0c29f121-bd09-4068-8517-b18fcf962ab7	unclassified	0	0	0	0	1402	1
bde7e20c-1d26-4af8-bdd5-83b569db92c7	unclassified	0	0	0	0	1184	1
33940b38-c1d4-410a-9a74-d20b89de093d	unclassified	0	0	0	0	1440	1
451d9400-0062-4b10-b66d-6547d16d6f3d	unclassified	0	0	0	0	1474	1
9d7e3ab7-1ce6-4972-9ccd-8cd4cb7d7a0d	unclassified	0	0	0	0	1028	1
5468045d-378a-46c8-8aa1-cad3cb618077	unclassified	0	0	0	0	1395	1
381d0bcb-e8c3-461e-bf06-31954d90793f	unclassified	0	0	0	0	1428	1
f92d6074-416d-4051-9454-a948e27488da	unclassified	0	0	0	0	1444	1
9dd2da4d-a88c-4ae6-b73f-c0d137ddda0f	unclassified	0	0	0	0	1033	1
e26380fb-f3fb-48d7-a38b-b383b940544f	unclassified	0	0	0	0	1407	1
d572b7be-5ceb-4530-bd57-8224530deb93	unclassified	0	0	0	0	1455	1
337983bf-614c-4c2c-a4b3-56a4c11c3187	unclassified	0	0	0	0	1425	1
c41cc243-67b1-4782-9526-b570af932034	unclassified	0	0	0	0	1412	1
24f6a3ed-6dc7-40cf-97e2-dd84ada4620c	unclassified	0	0	0	0	1453	1
eb899d5d-60e6-4c82-afc6-96a84474d08f	unclassified	0	0	0	0	1418	1
c65d6e11-2140-4887-bf93-69e2123604a4	unclassified	0	0	0	0	1399	1
fffdf829-e0e1-4749-bc90-902cd0590c2c	unclassified	0	0	0	0	1433	1
cfeadf4c-3f82-404b-8e53-717a690068d5	unclassified	0	0	0	0	1547	1
67f93a30-eb0b-4ee2-8a7d-d3ce677f0630	unclassified	0	0	0	0	1409	1
0e585f53-7462-4ccf-805f-033057f76551	unclassified	0	0	0	0	1401	1
5ed9d63d-64cf-4502-9327-01b6382ea5fa	unclassified	0	0	0	0	1414	1
2674bb03-1938-4c1c-8181-2e20f07ffd02	unclassified	0	0	0	0	1430	1
79198d6f-9ef7-4dbf-89c3-55749754f968	unclassified	0	0	0	0	1845	1
176ef248-66c5-4c7c-bb17-deee42694ef1	unclassified	0	0	0	0	1409	1
391feef0-ba0c-4c49-becb-d8b0fc294a38	unclassified	0	0	0	0	1423	1
df9df5b5-65b7-4a76-bb23-946b3a1fc2e4	unclassified	0	0	0	0	1371	1
229ff24e-f843-4811-b172-e14b19a74dcd	unclassified	0	0	0	0	1442	1
a4de225a-a378-4472-9961-c762eef553ce	unclassified	0	0	0	0	1412	1
e27300b6-0f50-4c3e-bc94-e13ae9c03929	KJ566304.1.1424	26018	64	0	23	1410	1
0262e444-f568-4a0b-adf5-cc0f404a5f36	unclassified	0	0	0	0	1427	1
9011d3d5-1c5d-445d-b922-70694ba47d0b	unclassified	0	0	0	0	1459	1
68a13f7b-ee4d-4492-8e06-ff37f77e8578	unclassified	0	0	0	0	1452	1
7f808d1e-b5c4-4a8c-9587-c43a1884b6e7	unclassified	0	0	0	0	1413	1
7783ecdf-7679-46b1-b82f-4d162b30817c	unclassified	0	0	0	0	1454	1
6002dd80-49d9-43f2-88ce-5cc163cf508c	unclassified	0	0	0	0	1418	1
67a9f97e-48c0-4bc1-be36-7f548fad51f5	unclassified	0	0	0	0	1492	1
a1528b2c-ad34-400d-9435-0315d11828fa	unclassified	0	0	0	0	1427	1
d4d190ea-5823-4452-94ca-f642fc5e9954	unclassified	0	0	0	0	1414	1
a2312ec7-bd96-4d95-afdb-0fbedad231d9	unclassified	0	0	0	0	1425	1
48594391-bf93-4305-93a4-edee45079a6a	unclassified	0	0	0	0	1411	1
653e82ad-4eb7-46ec-a572-4aaf1fb24ca4	unclassified	0	0	0	0	1410	1
cbc64d00-60c6-4c0b-8b1e-baf191c9b6a8	unclassified	0	0	0	0	1460	1
641e076f-2018-478d-a05a-534e6fdaeb57	unclassified	0	0	0	0	1428	1
a4d2c4be-8c83-4de9-8ebe-eff67b10203a	unclassified	0	0	0	0	1454	1
9f6e297b-f9ff-4138-9a2c-a5aa5d57be8b	unclassified	0	0	0	0	1280	1
754e60cf-bb44-4dad-8731-994282053cee	unclassified	0	0	0	0	1370	1
89e676df-155e-43c4-bb54-dfeccd6e545c	unclassified	0	0	0	0	1421	1
36caddff-f40d-4dee-b8d2-7198f6bc09e2	unclassified	0	0	0	0	1402	1
4dcac04f-57c3-40a2-9f38-bf8dadaaeea6	unclassified	0	0	0	0	1408	1
66ad3b7a-cf6d-4fbc-8be5-9833024a07a6	unclassified	0	0	0	0	1469	1
975462fe-6aa1-4b55-9023-62b7b288d261	unclassified	0	0	0	0	3728	1
5e089c1e-b61e-480f-8372-13661543892f	unclassified	0	0	0	0	1415	1
5f10d033-ab52-45c9-b08f-15e3b39eb0cf	unclassified	0	0	0	0	7042	1
b4cb0741-6a78-4281-859c-ff7edc59f269	unclassified	0	0	0	0	1387	1
b7cde906-79c0-40d7-80c8-0ca4fb63deee	unclassified	0	0	0	0	1404	1
67ff6313-95a5-4d74-866c-48f4ff687553	unclassified	0	0	0	0	1471	1
dce31b3c-70a8-4aef-a9e6-b572540115e8	unclassified	0	0	0	0	1423	1
1648897d-27e1-4b79-a9d9-6efc9f10ded9	unclassified	0	0	0	0	1451	1
76016c7d-584b-4a2f-86f1-1d7e63eda7af	unclassified	0	0	0	0	1406	1
0dcf7077-2078-445b-98e3-f5e11af76e1d	unclassified	0	0	0	0	1434	1
a4eb832f-76c6-441c-9672-33f1da888210	unclassified	0	0	0	0	1414	1
a4e34004-0dae-4fcb-ab05-c65abb55eafe	unclassified	0	0	0	0	1417	1
80b59eca-5f86-4366-b19a-44600d0caaac	unclassified	0	0	0	0	1461	1
3c6d04a1-6f82-4686-99fe-f8b08f319691	unclassified	0	0	0	0	1361	1
