readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
5775e315-da81-4361-aa3e-3b79b7ea6e7c	unclassified	0	0	0	0	1304	1
b7cd75eb-f7b0-47b3-b3a8-240f5f902c5a	unclassified	0	0	0	0	1905	1
9a18ddcc-4230-4f76-ae6b-7304e179f945	unclassified	0	0	0	0	1465	1
ec9151b0-32a7-405f-a5fa-6f5a0d54a0ff	unclassified	0	0	0	0	2433	1
6e65082d-31c8-4683-a41c-0fe768aae82b	unclassified	0	0	0	0	4323	1
2565567e-29eb-4302-bc85-0bc18301079a	NZ_CP021992.1	1978566	81	0	24	4098	1
1ed7b84c-2f8a-421a-bc1d-be756752d3a9	unclassified	0	0	0	0	1718	1
2b24a066-9ffe-4a24-866c-8f12a8ef79d3	NC_009337.1	290318	256	256	31	4149	5
2b24a066-9ffe-4a24-866c-8f12a8ef79d3	NC_007512.1	319225	256	256	31	4149	5
2b24a066-9ffe-4a24-866c-8f12a8ef79d3	NZ_CP016432.1	1868325	256	256	31	4149	5
2b24a066-9ffe-4a24-866c-8f12a8ef79d3	NC_011060.1	324925	256	256	31	4149	5
2b24a066-9ffe-4a24-866c-8f12a8ef79d3	NC_011027.1	517417	256	256	31	4149	5
52bfb361-e651-4ece-9560-2a5e482699ef	NZ_CP014944.1	1816218	64	64	23	3921	5
52bfb361-e651-4ece-9560-2a5e482699ef	NZ_CP023275.1	220622	64	64	23	3921	5
52bfb361-e651-4ece-9560-2a5e482699ef	NZ_CP019936.1	1978339	64	64	23	3921	5
52bfb361-e651-4ece-9560-2a5e482699ef	NZ_CP018788.1	1660064	64	64	23	3921	5
52bfb361-e651-4ece-9560-2a5e482699ef	species	1965231	64	64	23	3921	5
fd57e266-a206-44fa-807e-f10db2fe69a8	NC_012559.1	557598	64	64	23	3763	2
fd57e266-a206-44fa-807e-f10db2fe69a8	NZ_CP022115.1	168471	64	64	23	3763	2
255a3265-6ddd-408d-ac12-a4b3546e7a97	NZ_CP006704.1	1392005	256	256	31	1298	2
255a3265-6ddd-408d-ac12-a4b3546e7a97	NZ_CP011774.1	1678128	256	256	31	1298	2
f2d17bd0-0f13-4189-8ca3-f3cb9e1dbb05	NZ_CP012154.1	1579979	81	81	24	3407	3
f2d17bd0-0f13-4189-8ca3-f3cb9e1dbb05	NZ_CP035494.1	2509458	81	81	24	3407	3
f2d17bd0-0f13-4189-8ca3-f3cb9e1dbb05	NZ_CP029825.1	2217913	81	81	24	3407	3
1ce6bb8e-be37-4fd1-b546-81ce1d7b6aeb	unclassified	0	0	0	0	1135	1
284e96ae-303f-4b17-9654-064641a43439	unclassified	0	0	0	0	1856	1
86665604-5d7f-490f-b5cf-ffc9526d3d9a	unclassified	0	0	0	0	1488	1
30724ecf-7ea7-4be8-8865-d20357d4cfe9	unclassified	0	0	0	0	1883	1
b71bb669-d2e8-42f7-ade3-ec827178716c	unclassified	0	0	0	0	2468	1
b5ac14fd-a35e-469e-9229-00d1dcaa36bb	NZ_CP010557.1	54291	100	0	25	2478	1
6a1e44ce-f0c9-4de0-813c-b62440959abe	unclassified	0	0	0	0	2782	1
496a9f84-ab26-40f2-b1cc-5f8140ce976c	unclassified	0	0	0	0	1539	1
797b7e29-6c86-4949-9109-4e544a4445f4	NZ_CP016449.1	1842537	514	400	62	3140	1
b3e059d0-8705-404b-91f4-816949f76d0b	NZ_CP023537.1	329	784	784	43	3307	2
b3e059d0-8705-404b-91f4-816949f76d0b	NZ_CP007212.1	41899	784	784	43	3307	2
5a4bb03e-7a62-4355-89cc-d570005f9a13	NZ_CP031013.1	2268087	169	64	28	1876	1
2f1e2577-8eaa-448d-ae28-6d51aad328d7	unclassified	0	0	0	0	4778	1
f72bef33-4522-40f9-a1ef-45b915049ac9	NZ_CP012700.1	33050	81	0	24	2507	1
c6f3ce3b-ac20-47ce-8631-d1e35ec9827e	NC_009956.1	398580	441	0	36	1301	1
f49e531b-cfc3-4641-8aba-daad9dd75fd2	unclassified	0	0	0	0	1049	1
85d25e54-e2b6-46f2-a6c9-0719cfb03a52	NC_016887.1	1127134	64	0	23	2716	1
f9ff6f5a-3f0b-4336-ba57-f5607d3113f4	unclassified	0	0	0	0	1195	1
68fd5b8a-ddd1-4077-92f9-d6e1f25e632b	species	40324	81	0	24	2868	1
adf4ae4e-f232-400f-9203-3d7d2c1b868b	unclassified	0	0	0	0	2274	1
0e621596-b1dd-4a8d-958f-312c52cd0016	species	1717	121	0	26	2057	1
f4919b58-8baf-4e75-b890-d55e795acf74	NC_015976.1	627192	64	64	23	2579	2
f4919b58-8baf-4e75-b890-d55e795acf74	NZ_CP028435.1	24	64	64	23	2579	2
6e701a6e-bea7-45fd-ba40-932b029cc330	NZ_CP011022.1	1570328	361	361	34	1437	2
6e701a6e-bea7-45fd-ba40-932b029cc330	NC_023036.2	700508	361	361	34	1437	2
2bd837b5-afbd-4b33-a3bd-225c14b4babd	NZ_CP031703.1	302911	64	64	23	3848	2
