readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
cf69a6bb-ba0d-40a9-aecc-2dc7c841d473	unclassified	0	0	0	0	1176	1
f90ce9dd-faa7-419e-abb9-3e1f79b3178e	unclassified	0	0	0	0	1047	1
7fe057b9-63ed-417e-883e-95847d29cfcf	unclassified	0	0	0	0	1504	1
487f4665-9b42-4700-827c-37e514d3f213	unclassified	0	0	0	0	1480	1
523e70b8-bc58-486d-92fe-838ddb6d5958	unclassified	0	0	0	0	1211	1
f23185d2-5fce-49df-8aa8-484032d21ae6	unclassified	0	0	0	0	2133	1
c034ab63-badf-4236-8849-f3a87dd2ca2e	unclassified	0	0	0	0	1230	1
156ae96b-048f-43d1-a8fc-7bc20c599334	unclassified	0	0	0	0	1083	1
e7873215-76f1-4076-ba86-d998c55a857d	unclassified	0	0	0	0	1126	1
7f85ce23-8a15-46f0-8fd8-6cf1bf7d8ec9	unclassified	0	0	0	0	1676	1
087b2a46-7607-48e7-b83f-0312518394d8	unclassified	0	0	0	0	1271	1
3a03edc4-c71b-4e6d-be73-825fbc497c1d	unclassified	0	0	0	0	1587	1
8d255222-6c4a-45bb-83aa-61c9f1c1aec3	unclassified	0	0	0	0	2666	1
45d0c4e2-040e-46a3-a617-018569403060	unclassified	0	0	0	0	1522	1
2d5f03d8-da9f-40fa-8398-58ad7483e931	unclassified	0	0	0	0	1122	1
5a1a8835-0eee-445d-96ca-fdb3ab9cd134	unclassified	0	0	0	0	2574	1
cc0a5f10-79d3-4735-9bea-e758db5d3687	unclassified	0	0	0	0	2800	1
4335173b-92c2-44b8-98f9-8144461738f4	unclassified	0	0	0	0	1498	1
7c492b1f-ed89-4631-9332-db050c2113ec	unclassified	0	0	0	0	2157	1
253f90b9-ec68-42e5-930a-d52ea9baa5f5	unclassified	0	0	0	0	5694	1
35f96357-9652-40a9-99dd-3d7e6346201c	unclassified	0	0	0	0	1591	1
89117876-7a7d-4e72-b624-be08b3cd6d26	unclassified	0	0	0	0	2727	1
8cf85b8d-6d16-4b4b-acfc-c193a8299c71	unclassified	0	0	0	0	1951	1
f0510bb6-69c9-4ce2-8e12-0a220d7e66ca	unclassified	0	0	0	0	3924	1
91a7607a-8fb7-4e41-b773-11ac1cb0c1b6	unclassified	0	0	0	0	1584	1
d41fed96-a04c-4af5-b6fa-cd667c2d470c	unclassified	0	0	0	0	1910	1
3c7d9e30-15dd-4c3c-906b-0c40c775af0d	unclassified	0	0	0	0	2637	1
1d03d722-cd24-4892-85ea-28a1da75ed5c	unclassified	0	0	0	0	1625	1
815e867a-f5a5-46cb-80fb-344546c52bd5	unclassified	0	0	0	0	1722	1
8a4ba035-66c5-4040-8b66-6654256c9490	unclassified	0	0	0	0	1115	1
32bac504-a66b-4d86-b001-2a0d9b8e34d3	unclassified	0	0	0	0	4885	1
1215710a-f9e3-44d9-9c26-889eb21e4379	unclassified	0	0	0	0	1691	1
38e8d3e9-1c8f-4bf1-beed-398da14b3465	genus	2285	81	81	24	1471	3
38e8d3e9-1c8f-4bf1-beed-398da14b3465	family	2558	81	81	24	1471	3
38e8d3e9-1c8f-4bf1-beed-398da14b3465	genus	26868	81	81	24	1471	3
f0a3fbf4-3a85-467d-8700-b60e33263999	unclassified	0	0	0	0	1716	1
6ebd355b-4325-4ad8-a581-354f052f27e3	unclassified	0	0	0	0	1564	1
aab0e480-0d32-492d-8a37-0e3c4050663a	unclassified	0	0	0	0	1076	1
deaee4da-567a-4bce-9db6-113995004db0	unclassified	0	0	0	0	1445	1
350c49f8-875a-486a-9c70-7e6a4396b918	unclassified	0	0	0	0	1705	1
80f4f5e3-cb77-48aa-baee-346d3044fb90	unclassified	0	0	0	0	1007	1
7458d797-f097-4b71-9725-458882291e08	unclassified	0	0	0	0	1490	1
b1c4cdd6-2dfe-4ea9-80ec-a0146a41ebe2	unclassified	0	0	0	0	2006	1
101130bc-80ed-44e9-ad5d-0648246464ff	unclassified	0	0	0	0	1525	1
e0afefe0-9028-49d5-8b45-e87628e1783f	unclassified	0	0	0	0	1179	1
1deb1702-f2f9-41c9-a18a-24b4146f265a	unclassified	0	0	0	0	1604	1
d6f31905-0456-475f-9c2d-dd3d176f1d94	unclassified	0	0	0	0	3185	1
7279de0f-4346-4a39-8788-cffba97c61f6	unclassified	0	0	0	0	2077	1
72389e92-b26f-4876-ab8d-d3964381f54f	unclassified	0	0	0	0	1364	1
3f3c0f3c-0ba3-49e1-bbc6-8844d556413c	unclassified	0	0	0	0	2099	1
